Dataset,User Number,Itemset Size,Dummy Item Proportion,k,Candidate Set Size,Privacy_Parameter,User Itemset Size,RE1,RE2,NDCG1,NDCG2,Start Time,Finishe Time
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,21,42,5,50,0.12898807268614637,0.11106514506791634,0.99402542135630423,0.99561615224923994,2018-05-26 15:16:24.535238,2018-05-26 15:46:57.986864
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,22,44,5,50,0.1369045166306502,0.12012110233926883,0.99384126385423743,0.9951462165003031,2018-05-26 15:16:24.535238,2018-05-26 15:48:20.668075
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,23,46,5,50,0.14820889843278764,0.12089895815634596,0.99410686967066741,0.99483648179291839,2018-05-26 15:16:24.535238,2018-05-26 15:49:47.135373
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,24,48,5,50,0.15377725642129186,0.13824479491748848,0.99365792419449284,0.99418077340525668,2018-05-26 15:16:24.535238,2018-05-26 15:51:13.254098
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,25,50,5,50,0.16150878252339157,0.15170982358004331,0.9938759245762453,0.99380792931225703,2018-05-26 15:16:24.535238,2018-05-26 15:52:35.630138
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,26,52,5,50,0.15501974310724573,0.16695143678783675,0.99346986751609945,0.99424871798926673,2018-05-26 15:16:24.535238,2018-05-26 15:53:56.556739
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,27,54,5,50,0.16501760859903383,0.1590802738329011,0.99444854905004976,0.99428196308326167,2018-05-26 15:16:24.535238,2018-05-26 15:55:18.620755
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,28,56,5,50,0.1704970739493829,0.17690578802847412,0.9931940822265124,0.99362798105230399,2018-05-26 15:16:24.535238,2018-05-26 15:56:40.756657
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,29,58,5,50,0.15344521104970915,0.15488659100855603,0.9928006770108293,0.99416421328590443,2018-05-26 15:16:24.535238,2018-05-26 15:58:02.704073
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,30,60,5,50,0.16779240953798141,0.15815754631273035,0.99360447519981443,0.99388418398991585,2018-05-26 15:16:24.535238,2018-05-26 15:59:24.563776
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,31,62,5,50,0.16672294954201081,0.17623881000001002,0.99397816631666736,0.99393082915817066,2018-05-26 15:16:24.535238,2018-05-26 16:00:46.709975
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,32,64,5,50,0.20109214903414713,0.19489318672873648,0.99364206882073047,0.99374198539031933,2018-05-26 15:16:24.535238,2018-05-26 16:02:09.740233
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,33,66,5,50,0.19898643606953886,0.19824215614939539,0.99347705275088871,0.99375581289417203,2018-05-26 15:16:24.535238,2018-05-26 16:03:32.884319
