Dataset,User Number,Itemset Size,Dummy Item Proportion,k,Candidate Set Size,Privacy_Parameter,User Itemset Size,RE1,RE2,NDCG1,NDCG2,Start Time,Finishe Time
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,9,18,4,50,0.051403294691885398,0.076134160395905176,0.9963814717009689,0.9983566638296726,2018-05-26 14:18:50.622757,2018-05-26 14:29:48.203985
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,9,18,4,50,0.11348383160463701,0.061760124610591806,0.9938536804906251,0.995019309821707,2018-05-26 14:18:50.622757,2018-05-26 14:29:55.814633
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,9,18,4,50,0.16547162813697605,0.054510880618262932,0.9893609297267173,0.9912194894531211,2018-05-26 14:18:50.622757,2018-05-26 14:30:04.084131
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,9,18,4,50,0.10112873703477734,0.049826791403972615,0.99388939365423,0.9974237798677646,2018-05-26 14:18:50.622757,2018-05-26 14:30:12.000434
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,9,18,4,50,0.10799267846247709,0.052098180628458411,0.99629324689643,0.9974741106046463,2018-05-26 14:18:50.622757,2018-05-26 14:30:21.217086
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,9,18,4,50,0.064746010476306501,0.067619483424852647,0.9976643923603766,0.9975093323554275,2018-05-26 14:18:50.622757,2018-05-26 14:30:30.076163
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,9,18,4,50,0.10190035327080031,0.029449114709962899,0.9953405754517511,0.9984294717067396,2018-05-26 14:18:50.622757,2018-05-26 14:30:38.283779
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,10,20,4,50,0.11835762858232877,0.1071274915290142,0.9930067156953847,0.9972514516988101,2018-05-26 14:18:50.622757,2018-05-26 14:30:46.654377
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,10,20,4,50,0.11600073090510428,0.07452142601495404,0.9940767090866451,0.9961793375680749,2018-05-26 14:18:50.622757,2018-05-26 14:30:55.266316
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,10,20,4,50,0.08574659979363114,0.038243185498291303,0.9962265925309441,0.9981191602902696,2018-05-26 14:18:50.622757,2018-05-26 14:31:04.313922
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,10,20,4,50,0.17904263456487202,0.16361411926782435,0.9879568185810892,0.9902645829639696,2018-05-26 14:18:50.622757,2018-05-26 14:31:12.490088
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,10,20,4,50,0.12055547530434843,0.064837279020892619,0.9934670959245772,0.9982462016084312,2018-05-26 14:18:50.622757,2018-05-26 14:31:20.780054
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,10,20,4,50,0.060939213058837857,0.043088378608843979,0.9954565479808714,0.9973584000596494,2018-05-26 14:18:50.622757,2018-05-26 14:31:29.166001
